Pred,Resid,LOC,YEAR,Line
223.12269592285156,4.077148446413048e-06,MNSV,2004,C1.263.16
237.37619018554688,-9.01855468669055e-05,TXDA,2003,C1.223.243
202.81277465820312,-7.465820311836069e-05,ILBR,2006,C1.316.82
233.82058715820312,-8.715820311522293e-05,ILCC,2007,C1.495.198
205.44102478027344,-2.478027343499889e-05,ILWA,2004,C1.234.71
231.10089111328125,-9.11132812575488e-05,MSRF,2007,C1.481.139
206.05215454101562,-5.4541015629183676e-05,IAMW,2007,C1.470.286
257.2335205078125,-2.0507812507730705e-05,MNOW,2004,C1.298.149
179.42103576660156,-3.5766601570230705e-05,IAOT,2002,C1.56.259
164.11190795898438,-7.95898438354925e-06,WIDE,2003,C1.181.146
189.0230255126953,-2.5512695316365352e-05,NEHR,2001,C1.118.51
181.7901611328125,-6.113281250463842e-05,OHPT,2005,C1.92.195
207.80665588378906,-5.588378905940772e-05,NEGR,2004,C1.255.51
177.17982482910156,-2.48291015623181e-05,IAES,2007,C1.455.177
181.51356506347656,-6.506347656909384e-05,IAWA,2006,C1.326.37
179.23358154296875,-8.15429687577307e-05,NCPL,2006,C1.347.42
264.39739990234375,-9.990234377710294e-05,NEKE,2005,C1.96.79
217.1475830078125,-8.300781249204192e-05,IAMD,2005,C1.81.116
197.2967987060547,1.293945302904831e-06,MNHA,2004,C1.298.143
196.1762237548828,-2.3754882818138867e-05,INFR,2006,C1.316.75
205.68458557128906,-8.557128904840283e-05,INWI,2006,C1.350.212
240.71148681640625,-8.681640625241016e-05,ILRS,2004,C1.233.66
228.4735870361328,-8.703613281113576e-05,NEPO,2007,C1.453.107
220.9089813232422,1.8676757804314548e-05,WIEG,2006,C1.333.83
240.19488525390625,-8.525390626346052e-05,IAAT,2005,C1.366.142
128.36801147460938,-1.1474609380002221e-05,ILBE,2002,C1.12.118
178.75326538085938,-6.538085938245786e-05,IASG,2004,C1.280.31
166.78677368164062,-7.368164062881988e-05,NEDA,2006,C1.358.1
164.11280822753906,-8.227539069594059e-06,MOWA,2005,C1.105.36
156.44630432128906,-4.321289054587396e-06,IAHU,2003,C1.187.14
227.33216857910156,-6.857910156554681e-05,ARPI,2006,C1.347.41
200.5007781982422,-7.819824219268412e-05,ILPA,2004,C1.294.119
193.63037109375,-7.10937499945885e-05,ILBR,2006,C1.316.7
175.90293884277344,-3.884277344923248e-05,GASM,2004,C1.301.46
188.13137817382812,-7.817382811481366e-05,ILBP,2004,C1.294.5
182.65638732910156,1.2670898428268629e-05,IADS,2006,C1.377.112
136.20724487304688,-4.487304687472715e-05,IAGG,2006,C1.340.271
208.56796264648438,3.7353515637050805e-05,MIWI,2001,C1.173.134
143.230224609375,-2.4609375003592504e-05,KSHO,2006,C1.339.15
173.1377716064453,-7.160644531722937e-05,IAWA,2004,C1.241.81
105.45890045166016,-4.516601563864242e-07,MIMA,2003,C1.197.144
166.91806030273438,-6.030273436863354e-05,ILMN,2001,C1.123.7
237.5391845703125,1.5429687493906385e-05,ILSO,2006,C1.323.153
243.21588134765625,1.8652343754865797e-05,IACN,2004,C1.279.37
181.5230255126953,-2.5512695316365352e-05,NCFA,2004,C1.299.30
208.64102172851562,-2.1728515633867573e-05,SDEP,2001,C1.117.188
204.00006103515625,-6.103515625e-05,ILAE,2001,C1.127.41
231.03912353515625,-2.353515625941327e-05,MNBU,2004,C1.247.25
157.7639923095703,7.690429697504442e-06,MNGL,2001,C1.146.162
209.37619018554688,9.814453136414159e-06,OHUC,2004,C1.288.89
234.36544799804688,-4.799804688104814e-05,NEFU,2007,C1.490.216
161.69000244140625,-2.4414062522737368e-06,OHDE,2002,C1.7.57
115.10002899169922,-2.8991699224434342e-05,ILBE,2002,C1.10.117
227.9918212890625,-2.128906248799467e-05,KSHO,2005,C1.109.139
211.20828247070312,-8.24707031199523e-05,ILLA,2006,C1.303.87
164.4879150390625,-1.5039062503774403e-05,IAWE,2003,C1.216.178
206.79432678222656,-2.6782226569821432e-05,MNKE,2004,C1.265.38
134.7627410888672,-4.108886719222937e-05,TNUC,2003,C1.207.164
189.1990509033203,-5.090332030022182e-05,IAOT,2002,C1.151.197
247.02137756347656,2.2436523437363576e-05,OHGT,2007,C1.463.46
154.53598022460938,-8.022460937695541e-05,OHPI,2003,C1.188.156
206.50106811523438,-6.811523437022515e-05,NEGO,2001,C1.149.117
155.36944580078125,-4.580078123694875e-05,ILCI,2006,C1.378.45
225.8389892578125,-8.92578125046839e-05,NENI,2005,C1.98.5
147.655029296875,-2.929687499886313e-05,OHDE,2002,C1.7.252
247.76705932617188,-5.9326171879092726e-05,NEFU,2001,C1.117.186
132.67372131347656,-2.131347656586513e-05,MNOL,2003,C1.197.49
157.59732055664062,-2.0556640635049916e-05,ILCP,2006,C1.306.171
203.26947021484375,-7.021484375968612e-05,ILST,2003,C1.228.106
203.8743133544922,-1.335449218231588e-05,NEGO,2005,C1.370.37
163.1064453125,-4.5312499992178346e-05,NEDE,2007,C1.459.43
184.4840087890625,-8.789062491132427e-06,MIBR,2001,C1.155.311
208.27590942382812,-9.423828117860467e-06,ILWA,2004,C1.298.10
204.9022216796875,-2.1679687506548362e-05,ILHA,2004,C1.114.2
189.16636657714844,-6.657714843072426e-05,ILMZ,2005,C1.86.51
221.14801025390625,-1.0253906253865352e-05,MNEL,2002,C1.11.59
209.39608764648438,-8.764648438841505e-05,INEL,2001,C1.165.75
234.0162353515625,-3.535156250222826e-05,IAMD,2007,C1.474.173
146.2118377685547,-3.776855467663154e-05,MCHE,2003,C1.21.12
223.47840881347656,-8.813476569002887e-06,INWI,2005,C1.108.153
224.89041137695312,-1.1376953125363798e-05,ILPP,2003,C1.189.106
238.36907958984375,-7.958984375022737e-05,ARPI,2001,C1.5.70
169.72412109375,-2.1093750007139533e-05,SCBA,2004,C1.299.144
202.7033233642578,-2.3364257799585175e-05,IAWS,2007,C1.460.42
132.81201171875,-1.1718749988176569e-05,VACC,2004,C1.261.111
224.42953491210938,-3.491210938477707e-05,ILOR,2004,C1.259.184
145.08224487304688,-4.487304687472715e-05,INWL,2006,C1.312.175
140.3949432373047,-4.323730468058784e-05,GACL,2004,C1.115.1124
223.33712768554688,-2.768554688259428e-05,MNOW,2005,C1.373.38
205.8033447265625,-4.472656249276952e-05,ILMN,2004,C1.245.218
214.9575958251953,4.174804701051471e-06,IAFO,2004,C1.270.178
130.73959350585938,6.494140620816324e-06,IASA,2003,C1.221.102
183.20706176757812,-6.176757813136646e-05,IAPR,2004,C1.277.148
209.17308044433594,-8.044433593568101e-05,IAAN,2005,C1.79.151
183.009033203125,-3.3203125013869794e-05,NEBY,2001,C1.4.184
184.5575714111328,-7.141113280795253e-05,WIAR,2002,C1.19.283
151.90931701660156,-1.7016601560726485e-05,MNDE,2004,C1.262.62
134.6598663330078,-6.633300782254992e-05,MNRA,2007,C1.465.116
236.24049377441406,-9.377441406854814e-05,DESE,2003,C1.32.88
212.19900512695312,-5.1269531127218215e-06,MOBU,2001,C1.175.10
213.67913818359375,-3.818359374463398e-05,MNKE,2005,C1.84.5
171.40325927734375,-5.9277343751773515e-05,IAHO,2003,C1.200.32
161.97813415527344,-3.4155273425540145e-05,ILST,2004,C1.287.136
226.0390625,-6.250000001273293e-05,MIWI,2003,C1.205.135
207.7977752685547,-7.526855469563998e-05,ILBP,2007,C1.497.175
180.53172302246094,-2.3022460936772404e-05,IANL,2004,C1.276.78
143.77401733398438,-1.7333984374090505e-05,NEDA,2001,C1.172.18
193.04660034179688,-3.41796862812771e-07,ILOR,2005,C1.63.8
228.18646240234375,-6.24023437580945e-05,NEGO,2006,C1.325.173
215.2401885986328,-8.85986328000854e-05,ILFT,2007,C1.467.92
159.17262268066406,-2.2680664073959633e-05,GAMY,2004,C1.302.135
217.09141540527344,-1.5405273444457634e-05,NEHM,2003,C1.176.41
187.66766357421875,-6.357421875691216e-05,COOV,2004,C1.265.147
181.95001220703125,-1.2207031261368684e-05,ARPI,2002,C1.13.4021
230.35858154296875,-8.15429687577307e-05,NEOX,2005,C1.61.82
192.8820343017578,-3.430175780749778e-05,NEOX,2002,C1.41.198
218.4580078125,-7.812500001591616e-06,NESH,2005,C1.370.36
187.54026794433594,-6.794433593881877e-05,INOX,2005,C1.87.116
160.59906005859375,-6.005859376045919e-05,IAPR,2002,C1.51.96
187.2625732421875,-7.324218751136868e-05,IAMD,2005,C1.72.85
238.53836059570312,-6.0595703132548806e-05,TNUC,2006,C1.320.20
179.67703247070312,-3.247070313250333e-05,ILMZ,2006,C1.333.89
212.00006103515625,-6.103515625e-05,IAPN,2002,C1.58.182
204.93849182128906,8.178710942274847e-06,MOMI,2006,C1.332.38
143.6739959716797,4.028320319093837e-06,MNOW,2001,C1.166.120
223.97598266601562,-8.266601562922915e-05,MNKE,2006,C1.342.101
89.87539672851562,3.271484374067768e-06,ONLO,2003,C1.195.46
146.87408447265625,-8.447265625477485e-05,MNPI,2002,C1.156.189
255.79739379882812,6.201171885322765e-06,INLE,2004,C1.285.156
180.9187774658203,-7.746582031131766e-05,ILWA,2003,C1.228.32
177.72955322265625,-5.3222656248408384e-05,INWL,2006,C1.330.187
163.820556640625,-5.664062499022293e-05,KYBG,2006,C1.320.61
220.10537719726562,-7.719726562527285e-05,IAOT,2004,C1.269.154
171.91981506347656,-1.5063476553223154e-05,IAWE,2003,C1.215.99
233.40438842773438,-8.842773436867901e-05,INRU,2005,C1.105.184
208.1220245361328,-2.4536132798402832e-05,MNKE,2005,C1.73.103
187.64593505859375,-3.505859373831299e-05,MNDB,2004,C1.250.57
145.0079345703125,-3.457031249354259e-05,ILTH,2006,C1.309.88
165.51971435546875,-1.4355468749727152e-05,IAGE,2003,C1.190.195
207.12557983398438,-7.983398438682343e-05,IAMD,2005,C1.80.2
208.15293884277344,-3.884277344923248e-05,MOWA,2005,C1.91.87
214.00881958007812,-1.9580078117087396e-05,MOMI,2004,C1.246.321
206.291748046875,-4.804687500836735e-05,IADA,2003,C1.25.23
208.79827880859375,-7.88085937415417e-05,ILPO,2003,C1.186.12
169.68716430664062,-6.430664063827862e-05,MNOL,2006,C1.305.168
211.9747772216797,-7.72216796747216e-05,IABI,2004,C1.297.55
216.75848388671875,-8.388671875536602e-05,NEOX,2005,C1.64.28
202.22508239746094,-8.239746094318434e-05,ILMN,2002,C1.8.11
153.6922607421875,-6.074218748608473e-05,TNGR,2004,C1.302.147
200.7708282470703,-2.824707030413265e-05,MDQE,2005,C1.96.65
206.3980712890625,-7.128906250386535e-05,INFL,2001,C1.169.161
166.57606506347656,-6.506347656909384e-05,MNEL,2001,C1.146.229
230.20008850097656,-8.850097657386868e-05,WIMA,2001,C1.144.98
240.439697265625,-9.726562498713065e-05,SDEP,2004,C1.286.67
143.94540405273438,-4.052734368542588e-06,IASA,2003,C1.221.105
200.0890655517578,-6.555175781386424e-05,SDHA,2002,C1.49.184
259.5698547363281,-5.473632813846052e-05,NEGO,2006,C1.303.157
199.43247985839844,-7.985839843627218e-05,NEBY,2004,C1.236.133
197.44442749023438,-2.7490234373317435e-05,ILTO,2003,C1.26.9
181.12391662597656,-1.6625976570594503e-05,INFB,2006,C1.336.55
215.57447814941406,-7.814941406536491e-05,ILPP,2006,C1.334.86
214.98699951171875,4.882812447704055e-07,ARPI,2002,C1.13.4099
252.5336151123047,-1.5112304680542366e-05,WIGA,2004,C1.250.108
140.27804565429688,-4.5654296883412826e-05,SDEP,2002,C1.49.95
257.9665832519531,-8.325195312863798e-05,INFL,2004,C1.260.118
112.46868896484375,1.1035156248340172e-05,IAMO,2006,C1.313.155
215.77169799804688,2.0019531348225428e-06,ILMN,2005,C1.367.172
237.20692443847656,-2.443847657218612e-05,KSGC,2005,C1.102.67
234.55018615722656,-8.615722657623337e-05,INEL,2005,C1.376.161
221.3680877685547,-8.776855469250222e-05,MSRF,2007,C1.481.45
203.899169921875,-6.992187499577085e-05,TNUC,2007,C1.480.153
174.11703491210938,-3.491210938477707e-05,MNOL,2001,C1.158.115
195.10256958007812,-6.958007813295808e-05,MNOL,2006,C1.305.24
169.06805419921875,-5.4199218737949195e-05,IASP,2001,C1.158.71
184.7860565185547,-5.651855468613576e-05,SDEP,2002,C1.49.139
195.33599853515625,1.4648437627329258e-06,WILR,2001,C1.144.8
185.8510284423828,-2.8442382813409495e-05,ILGO,2001,C1.128.13
239.89881896972656,-1.8969726568229817e-05,WIJA,2007,C1.499.104
193.47006225585938,-6.225585937613687e-05,IAPA,2001,C1.166.80
216.2317352294922,-3.522949219814109e-05,WIJA,2007,C1.493.38
212.60104370117188,-4.3701171875909495e-05,MNOL,2001,C1.173.106
183.883056640625,-5.664062499022293e-05,ILBP,2004,C1.232.88
213.0415802001953,-8.020019529908495e-05,MNVC,2005,C1.363.135
193.5659942626953,5.7373046900011104e-06,GALE,2002,C1.13.4269
197.57846069335938,-6.069335938718723e-05,OHPC,2006,C1.317.185
191.67494201660156,-4.201660155445097e-05,MNBU,2006,C1.355.116
180.20840454101562,-4.541015613312993e-06,MNPN,2004,C1.249.81
238.46328735351562,-8.735351562449978e-05,WIPO,2003,C1.194.107
222.0959930419922,6.958007816137979e-06,OHPT,2001,C1.165.103
145.5120391845703,-3.918457031204525e-05,IAFO,2001,C1.1.31
218.757080078125,-8.007812499499778e-05,IAPO,2005,C1.363.147
189.6719207763672,-2.0776367193775513e-05,IACN,2003,C1.230.121
167.386962890625,-6.289062500286491e-05,IASP,2004,C1.277.140
177.91015625,-5.625000000009095e-05,ILCI,2006,C1.317.30
172.68312072753906,-2.0727539066456302e-05,ILMN,2005,C1.63.57
71.30655670166016,-5.6701660156477374e-05,MNBR,2004,C1.265.35
193.48582458496094,-2.4584960925722044e-05,OHPC,2005,C1.376.70
190.6198272705078,-2.7270507814591838e-05,GASM,2004,C1.300.64
185.20933532714844,-3.53271484243578e-05,IANL,2006,C1.345.169
217.3149871826172,-8.718261719309339e-05,IAHO,2006,C1.358.102
217.2373809814453,-8.098144530777063e-05,IAPR,2004,C1.287.4
180.39222717285156,-2.7172851559953415e-05,NEAU,2004,C1.243.133
188.07408142089844,-8.142089842522182e-05,MNOW,2002,C1.60.8
217.231689453125,1.0546874989358912e-05,OHUC,2006,C1.350.101
195.45040893554688,-8.935546873090061e-06,ARPI,2005,C1.71.75
248.72259521484375,-9.52148437534106e-05,SDEP,2004,C1.287.162
158.97378540039062,-8.540039061699645e-05,GAMY,2005,C1.102.184
186.68238830566406,-8.830566406459184e-05,IAMD,2005,C1.81.185
239.8997802734375,-8.027343750427463e-05,NEOX,2004,C1.255.2
180.12193298339844,-3.298339842672249e-05,ILBE,2003,C1.220.11
267.32647705078125,2.2949218760004442e-05,NEYO,2004,C1.253.105
157.46575927734375,-5.9277343751773515e-05,ILRC,2003,C1.221.53
179.56927490234375,-7.490234375495675e-05,INEL,2006,C1.326.61
175.39251708984375,-1.7089843737494448e-05,ILCP,2007,C1.466.223
225.91598510742188,1.4892578121816769e-05,WIAR,2001,C1.155.137
158.97731018066406,-1.018066404867568e-05,IAGG,2005,C1.85.64
226.56202697753906,-2.697753905067657e-05,IAHU,2005,C1.367.50
205.67471313476562,-1.3134765623590283e-05,MNWA,2004,C1.280.31
200.3001708984375,-7.089843751373337e-05,IAGE,2006,C1.316.145
197.58016967773438,-6.96777343875965e-05,IAWA,2006,C1.330.63
160.95240783691406,-7.836914051040367e-06,MNBI,2005,C1.100.99
219.80526733398438,3.266601561335847e-05,INLE,2004,C1.231.74
201.46963500976562,-3.500976561099378e-05,ILHA,2004,C1.284.184
204.2392120361328,-1.2036132801540589e-05,NEGO,2005,C1.72.15
215.23370361328125,-3.6132812510913936e-06,IAHV,2007,C1.453.38
145.32211303710938,-1.303710936895186e-05,ILBE,2007,C1.486.213
211.23867797851562,-7.797851563395852e-05,ARMA,2003,C1.224.164
161.758056640625,-5.664062499022293e-05,MNEL,2001,C1.147.92
215.87384033203125,-4.033203126141416e-05,MNKE,2005,C1.100.181
248.27706909179688,3.090820311513198e-05,INFR,2004,C1.260.217
214.02078247070312,-8.24707031199523e-05,IAHC,2006,C1.332.148
210.76158142089844,-8.142089842522182e-05,IAHL,2004,C1.275.128
233.04544067382812,-4.067382812422693e-05,MOCG,2003,C1.224.32
179.8236083984375,-8.398437501000444e-06,IAGR,2003,C1.27.47
219.11412048339844,-2.0483398429860245e-05,KSGC,2005,C1.102.21
245.06849670410156,3.2958984377273737e-06,ILML,2007,C1.496.61
185.2569580078125,-5.8007812498317435e-05,IAWE,2006,C1.307.157
183.16346740722656,-6.740722656672915e-05,MNRA,2006,C1.335.9
213.1920928955078,7.104492198095613e-06,IALI,2006,C1.350.43
172.88729858398438,1.4160156354137143e-06,WIGA,2003,C1.222.201
223.9803924560547,7.543945315546807e-06,IAFO,2004,C1.270.59
181.0000762939453,-7.62939453125e-05,IAPN,2002,C1.53.134
218.00009155273438,-9.1552734375e-05,MNGW,2002,C1.57.95
93.68683624267578,-3.624267577606588e-05,MCHE,2005,C1.102.24
222.8370819091797,-8.190917969841394e-05,ILGI,2005,C1.104.145
164.8784942626953,5.7373046900011104e-06,IAHU,2003,C1.202.155
218.4573211669922,-2.1166992183907496e-05,WIJA,2007,C1.489.132
170.49777221679688,-7.221679686608695e-05,INWI,2006,C1.322.25
218.71383666992188,-3.666992188300355e-05,MOSU,2004,C1.107.27
208.35903930664062,-3.930664061613243e-05,NEHR,2001,C1.148.158
224.2308349609375,-3.496093751209628e-05,MOSU,2004,C1.236.218
180.76202392578125,-2.3925781249545253e-05,ILTH,2002,C1.56.52
91.406005859375,-5.8593749940882844e-06,NCMO,2002,C1.16.86
234.62890625,-6.250000012641976e-06,MNMY,2006,C1.315.91
210.57229614257812,3.857421887687451e-06,INWI,2004,C1.289.78
218.96153259277344,-3.2592773436590505e-05,NECO,2005,C1.97.57
165.70106506347656,-6.506347656909384e-05,ILHO,2001,C1.128.334
244.05606079101562,-6.079101561340394e-05,IANL,2001,C1.3.197
142.4775390625,-3.906250000795808e-05,OHGE,2003,C1.206.42
244.97560119628906,-1.1962890766881173e-06,NEHM,2003,C1.176.46
200.50209045410156,-9.04541015529503e-05,WIMA,2001,C1.144.182
165.8271484375,-4.8437499998499334e-05,WIDE,2004,C1.250.98
172.50350952148438,-9.52148437249889e-06,INFB,2006,C1.336.86
187.209716796875,-1.679687500200089e-05,NEAR,2004,C1.276.135
206.9428253173828,-2.5317382807088507e-05,INWI,2007,C1.477.110
196.521728515625,-2.8515624990177457e-05,MNOW,2004,C1.281.160
180.25466918945312,-6.918945311440439e-05,ARPI,2003,C1.23.101
148.74813842773438,-3.842773438123004e-05,ILIR,2007,C1.473.19
168.12802124023438,-2.1240234389097168e-05,IAPN,2005,C1.98.54
146.19802856445312,-2.856445311749667e-05,MNPE,2001,C1.146.214
192.17396545410156,-6.545410155922582e-05,MIBL,2007,C1.461.313
197.20840454101562,-4.541015613312993e-06,MNDA,2004,C1.263.130
204.7268829345703,-8.293457031527396e-05,PABA,2006,C1.345.47
200.0540771484375,-7.714843749795364e-05,INNE,2002,C1.10.161
175.33279418945312,5.810546866769073e-06,IAMD,2003,C1.198.93
255.04397583007812,2.416992188614131e-05,IABP,2002,C1.42.4
196.80137634277344,-7.634277343981921e-05,ILPP,2005,C1.61.196
224.19602966308594,-2.9663085939546363e-05,MNBU,2006,C1.355.177
158.31182861328125,-2.861328124481588e-05,OHPC,2003,C1.208.191
214.73301696777344,-1.6967773433407274e-05,NEPO,2002,C1.52.145
182.80062866210938,-2.866210937213509e-05,ILAE,2005,C1.81.1
161.721435546875,-3.554687501150511e-05,ARMA,2004,C1.293.180
227.53536987304688,-6.987304686845164e-05,NELN,2004,C1.285.82
69.20740509033203,-5.09033202433784e-06,SCGB,2007,C1.450.53
180.75946044921875,-6.044921875059117e-05,ILPP,2005,C1.106.234
146.435546875,-4.6875000009549694e-05,MONE,2005,C1.74.103
196.6220703125,-7.031249998590283e-05,IAHO,2006,C1.357.81
142.4060821533203,-8.215332030658828e-05,NCPA,2002,C1.119.229
224.4771728515625,-7.285156249281499e-05,INFO,2006,C1.325.193
178.2298583984375,-5.839843748844942e-05,MNGL,2006,C1.314.75
206.25901794433594,-1.7944335951369794e-05,LEIA,2005,C1.94.177
176.83726501464844,-6.501464844177463e-05,MNGI,2003,C1.205.197
104.98474884033203,-4.8840332027566546e-05,NEAU,2006,C1.351.166
187.61801147460938,-1.1474609380002221e-05,OHGE,2004,C1.256.24
166.99403381347656,-3.3813476562727374e-05,IAPE,2002,C1.54.188
242.8790283203125,-2.832031250932232e-05,TXDA,2002,C1.41.20
160.55764770507812,-4.770507811713287e-05,ILIR,2005,C1.68.9
190.0294952392578,4.7607422004602995e-06,MIBL,2003,C1.180.142
199.86361694335938,-1.6943359383958523e-05,ILBE,2005,C1.370.19
117.50968170166016,1.829833983890694e-05,GAMY,2003,C1.22.54
249.4269561767578,4.382324217999667e-05,INRU,2004,C1.231.18
212.6280517578125,-5.175781251409717e-05,MOCG,2004,C1.115.1121
207.7122344970703,-3.4497070316774625e-05,IAOT,2005,C1.81.93
152.43606567382812,-6.567382811795142e-05,IAAT,2001,C1.152.73
149.39500427246094,-4.272460927268185e-06,IAPR,2001,C1.1.141
181.65008544921875,-8.544921874431566e-05,ILST,2002,C1.45.37
173.00486755371094,-6.755371094868678e-05,ILPP,2006,C1.351.178
166.01502990722656,-2.990722657614242e-05,MIMA,2003,C1.222.13
129.7508544921875,-5.4492187501864464e-05,MIAS,2003,C1.204.58
203.28797912597656,2.0874023448413936e-05,NEHE,2001,C1.149.106
228.5511932373047,-9.323730469645852e-05,OHGR,2004,C1.270.101
144.40391540527344,-1.5405273444457634e-05,MOCH,2003,C1.228.114
246.21337890625,-7.890624999618012e-05,INWR,2004,C1.270.47
178.09854125976562,-4.125976562363576e-05,OHSI,2006,C1.345.9
225.86033630371094,-3.630371094232032e-05,WIPL,2004,C1.248.63
227.7252197265625,-1.972656249904503e-05,LEIA,2005,C1.73.142
204.57977294921875,-7.294921874745341e-05,ILBR,2006,C1.317.140
192.00303649902344,-3.649902345159717e-05,IADA,2002,C1.42.45
224.74099731445312,2.685546888869794e-06,NEGO,2003,C1.200.48
238.37872314453125,-2.3144531240859578e-05,IAMD,2007,C1.474.182
234.34278869628906,-8.869628905472382e-05,IAHC,2004,C1.256.24
206.01364135742188,-4.135742187827418e-05,ILCP,2005,C1.95.184
184.84701538085938,-1.5380859366587174e-05,ILBM,2001,C1.168.38
141.05665588378906,-5.588378905940772e-05,KYMA,2007,C1.481.166
210.20269775390625,2.246093742996891e-06,ILBE,2004,C1.268.201
196.04998779296875,1.2207031261368684e-05,IASP,2003,C1.229.77
168.1065216064453,-2.160644530135869e-05,NESH,2006,C1.326.88
252.5797119140625,-1.1914062497453415e-05,INFL,2005,C1.365.32
